timestamp;process;event_type;details
2026-03-02T21:44:37;backup-agent;exec;cmd=/usr/bin/ps pid=14281
2026-03-02T21:44:38;systemd;file_write;path=/var/log/auth.log pid=36088
2026-03-02T21:44:39;systemd;file_read;path=/var/log/syslog pid=13547
2026-03-02T21:44:41;python3;file_read;path=/var/log/auth.log pid=43821
2026-03-02T21:44:44;postgres;logout;user=user_1889 ip=10.0.15.118
2026-03-02T21:44:46;python3;file_read;path=/tmp/cache.db pid=25116
2026-03-02T21:44:48;cron;login;user=user_6157 ip=10.0.196.187
2026-03-02T21:44:50;bash;exec;cmd=/usr/bin/ps pid=59668
2026-03-02T21:44:53;python3;file_write;path=/opt/app/config.yml pid=17415
2026-03-02T21:44:56;nginx;net_conn;dst=192.168.225.36:12507 proto=udp
2026-03-02T21:44:59;nginx;exec;cmd=/usr/bin/ls pid=43137
2026-03-02T21:45:01;nginx;file_write;path=/var/log/auth.log pid=31422
2026-03-02T21:45:03;systemd;logout;user=user_1449 ip=10.0.192.91
2026-03-02T21:45:06;systemd;file_read;path=/var/log/auth.log pid=10734
2026-03-02T21:45:09;bash;file_read;path=/var/log/syslog pid=52633
2026-03-02T21:45:12;postgres;file_write;path=/tmp/cache.db pid=9718
2026-03-02T21:45:14;postgres;file_write;path=/opt/app/config.yml pid=6859
2026-03-02T21:45:17;python3;login;user=user_7642 ip=10.0.199.105
2026-03-02T21:45:19;sshd;net_conn;dst=192.168.95.34:20347 proto=tcp
2026-03-02T21:45:20;bash;login;user=user_6095 ip=10.0.89.16
2026-03-02T21:45:23;bash;logout;user=user_8906 ip=10.0.107.86
2026-03-02T21:45:26;python3;login;user=user_3398 ip=10.0.199.61
2026-03-02T21:45:29;sshd;file_read;path=/opt/app/config.yml pid=12652
2026-03-02T21:45:30;sshd;login;user=user_4207 ip=10.0.44.35
2026-03-02T21:45:33;systemd;logout;user=user_0864 ip=10.0.162.79
2026-03-02T21:45:34;systemd;priv_esc;target=root method=su
2026-03-02T21:45:35;nginx;net_conn;dst=192.168.243.83:45469 proto=tcp
2026-03-02T21:45:36;nginx;logout;user=user_0708 ip=10.0.80.225
2026-03-02T21:45:39;python3;login;user=user_4575 ip=10.0.16.82
2026-03-02T21:45:42;bash;net_conn;dst=192.168.197.59:39982 proto=udp
2026-03-02T21:45:43;bash;net_conn;dst=192.168.205.198:56030 proto=udp
2026-03-02T21:45:44;systemd;logout;user=user_2037 ip=10.0.220.33
2026-03-02T21:45:47;backup-agent;login;user=user_1195 ip=10.0.54.151
2026-03-02T21:45:49;backup-agent;net_conn;dst=192.168.107.42:18992 proto=tcp
2026-03-02T21:45:50;nginx;exec;cmd=/usr/sbin/logrotate pid=44461
2026-03-02T21:45:52;postgres;exec;cmd=/usr/bin/ps pid=49991
2026-03-02T21:45:55;cron;login;user=user_6668 ip=10.0.20.60
2026-03-02T21:45:58;cron;exec;cmd=/usr/sbin/logrotate pid=64309
2026-03-02T21:46:00;python3;net_conn;dst=192.168.23.222:28136 proto=udp
2026-03-02T21:46:02;sshd;net_conn;dst=192.168.141.237:60536 proto=udp
2026-03-02T21:46:03;bash;priv_esc;target=root method=su
2026-03-02T21:46:04;nginx;exec;cmd=/usr/bin/ps pid=31141
2026-03-02T21:46:07;postgres;login;user=user_6181 ip=10.0.209.68
2026-03-02T21:46:08;postgres;login;user=user_2301 ip=10.0.227.9
2026-03-02T21:46:10;python3;logout;user=user_6607 ip=10.0.179.75
2026-03-02T21:46:11;cron;exec;cmd=/usr/bin/python3 pid=4928
2026-03-02T21:46:14;cron;exec;cmd=/usr/bin/rsync pid=55900
2026-03-02T21:46:17;postgres;file_read;path=/tmp/cache.db pid=47551
2026-03-02T21:46:19;bash;exec;cmd=/usr/bin/ps pid=12829
2026-03-02T21:46:21;backup-agent;exec;cmd=/usr/bin/top pid=42024
2026-03-02T21:46:23;bash;logout;user=user_0405 ip=10.0.160.85
2026-03-02T21:46:26;systemd;file_write;path=/etc/hosts pid=54743
2026-03-02T21:46:27;backup-agent;login;user=user_8128 ip=10.0.151.69
2026-03-02T21:46:30;python3;login;user=user_8628 ip=10.0.40.156
2026-03-02T21:46:33;cron;priv_esc;target=root method=sudo
2026-03-02T21:46:36;bash;net_conn;dst=192.168.233.200:14130 proto=tcp
2026-03-02T21:46:38;cron;file_read;path=/var/log/syslog pid=21777
2026-03-02T21:46:39;postgres;file_write;path=/home/user/report.txt pid=64995
2026-03-02T21:46:40;sshd;file_read;path=/tmp/cache.db pid=10381
2026-03-02T21:46:41;postgres;exec;cmd=/usr/bin/ls pid=30482
2026-03-02T21:46:44;postgres;logout;user=user_0267 ip=10.0.113.41
2026-03-02T21:46:46;backup-agent;file_write;path=/tmp/cache.db pid=24025
2026-03-02T21:46:47;nginx;file_write;path=/var/log/syslog pid=30569
2026-03-02T21:46:48;python3;file_write;path=/opt/app/config.yml pid=50592
2026-03-02T21:46:50;postgres;net_conn;dst=192.168.170.48:21952 proto=tcp
2026-03-02T21:46:51;bash;exec;cmd=/usr/bin/top pid=14103
2026-03-02T21:46:52;bash;file_read;path=/home/user/report.txt pid=28931
2026-03-02T21:46:54;sshd;login;user=user_9158 ip=10.0.51.19
2026-03-02T21:46:55;systemd;file_read;path=/var/log/syslog pid=9674
2026-03-02T21:46:56;python3;logout;user=user_7822 ip=10.0.15.22
2026-03-02T21:46:59;backup-agent;login;user=user_9330 ip=10.0.27.85
2026-03-02T21:47:02;postgres;file_read;path=/etc/hosts pid=9490
2026-03-02T21:47:03;nginx;net_conn;dst=192.168.153.37:17141 proto=udp
2026-03-02T21:47:05;backup-agent;net_conn;dst=192.168.12.129:31304 proto=tcp
2026-03-02T21:47:08;python3;net_conn;dst=192.168.244.50:38849 proto=tcp
2026-03-02T21:47:10;nginx;file_read;path=/var/log/auth.log pid=59181
2026-03-02T21:47:13;nginx;net_conn;dst=192.168.134.65:50415 proto=udp
2026-03-02T21:47:14;backup-agent;logout;user=user_3482 ip=10.0.164.213
2026-03-02T21:47:15;postgres;exec;cmd=/usr/bin/top pid=40622
2026-03-02T21:47:16;systemd;file_write;path=/opt/app/config.yml pid=1407
2026-03-02T21:47:18;postgres;exec;cmd=/usr/bin/ls pid=21155
2026-03-02T21:47:21;python3;exec;cmd=/usr/bin/top pid=13603
2026-03-02T21:47:24;python3;exec;cmd=/usr/bin/ps pid=46594
2026-03-02T21:47:25;postgres;exec;cmd=/usr/sbin/logrotate pid=18913
2026-03-02T21:47:26;nginx;file_read;path=/var/log/auth.log pid=65498
2026-03-02T21:47:28;systemd;net_conn;dst=192.168.38.71:57196 proto=tcp
2026-03-02T21:47:29;bash;login;user=user_6989 ip=10.0.65.55
2026-03-02T21:47:30;nginx;file_read;path=/var/log/auth.log pid=54346
2026-03-02T21:47:31;sshd;file_read;path=/var/log/syslog pid=50551
2026-03-02T21:47:34;backup-agent;login;user=user_9146 ip=10.0.158.223
2026-03-02T21:47:35;systemd;exec;cmd=/usr/bin/rsync pid=63115
2026-03-02T21:47:38;postgres;net_conn;dst=192.168.107.199:26769 proto=tcp
2026-03-02T21:47:40;systemd;login;user=user_3574 ip=10.0.22.198
2026-03-02T21:47:42;systemd;file_write;path=/var/log/syslog pid=12986
2026-03-02T21:47:43;postgres;exec;cmd=/usr/sbin/logrotate pid=31668
2026-03-02T21:47:44;python3;login;user=user_4892 ip=10.0.135.63
2026-03-02T21:47:47;bash;exec;cmd=/usr/bin/ls pid=10401
2026-03-02T21:47:48;sshd;net_conn;dst=192.168.18.212:10858 proto=tcp
2026-03-02T21:47:51;postgres;net_conn;dst=192.168.99.190:14992 proto=udp
2026-03-02T21:47:54;python3;net_conn;dst=192.168.42.214:34730 proto=udp
2026-03-02T21:47:56;sshd;exec;cmd=/usr/bin/python3 pid=30894
2026-03-02T21:47:57;sshd;exec;cmd=/usr/bin/rsync pid=21142
2026-03-02T21:47:59;bash;net_conn;dst=192.168.45.166:30276 proto=tcp
2026-03-02T21:48:01;python3;file_write;path=/home/user/report.txt pid=58582
2026-03-02T21:48:04;nginx;login;user=user_8266 ip=10.0.8.204
2026-03-02T21:48:05;cron;file_write;path=/var/log/syslog pid=55989
2026-03-02T21:48:08;postgres;login;user=user_9748 ip=10.0.105.3
2026-03-02T21:48:11;systemd;file_write;path=/tmp/cache.db pid=24516
2026-03-02T21:48:12;postgres;login;user=user_6311 ip=10.0.155.46
2026-03-02T21:48:14;sshd;net_conn;dst=192.168.26.70:21976 proto=udp
2026-03-02T21:48:17;nginx;net_conn;dst=192.168.157.101:9228 proto=udp
2026-03-02T21:48:19;nginx;net_conn;dst=192.168.218.37:10951 proto=udp
2026-03-02T21:48:21;bash;exec;cmd=/usr/bin/python3 pid=54390
2026-03-02T21:48:23;sshd;net_conn;dst=192.168.129.10:27882 proto=udp
2026-03-02T21:48:25;backup-agent;exec;cmd=/usr/bin/ls pid=51603
2026-03-02T21:48:27;systemd;logout;user=user_1132 ip=10.0.23.142
2026-03-02T21:48:30;python3;exec;cmd=/usr/bin/python3 pid=15988
2026-03-02T21:48:33;bash;exec;cmd=/usr/bin/python3 pid=42635
2026-03-02T21:48:35;systemd;exec;cmd=/usr/bin/top pid=62344
2026-03-02T21:48:37;bash;net_conn;dst=192.168.96.162:44522 proto=tcp
2026-03-02T21:48:40;nginx;net_conn;dst=192.168.147.142:14364 proto=tcp
2026-03-02T21:48:41;systemd;file_read;path=/var/log/syslog pid=35990
2026-03-02T21:48:42;postgres;exec;cmd=/usr/sbin/logrotate pid=2571
2026-03-02T21:48:45;bash;login;user=user_9614 ip=10.0.205.85
2026-03-02T21:48:47;systemd;login;user=user_6705 ip=10.0.28.87
2026-03-02T21:48:48;bash;net_conn;dst=192.168.40.22:62449 proto=tcp
2026-03-02T21:48:51;cron;exec;cmd=/usr/sbin/logrotate pid=64972
2026-03-02T21:48:54;sshd;login;user=user_2217 ip=10.0.81.193
2026-03-02T21:48:56;postgres;file_write;path=/opt/app/config.yml pid=29169
2026-03-02T21:48:58;nginx;net_conn;dst=192.168.210.33:8523 proto=tcp
2026-03-02T21:49:00;sshd;exec;cmd=/usr/bin/ps pid=3384
2026-03-02T21:49:01;nginx;logout;user=user_2472 ip=10.0.236.40
2026-03-02T21:49:02;python3;login;user=user_3290 ip=10.0.22.246
2026-03-02T21:49:04;backup-agent;file_write;path=/opt/app/config.yml pid=46419
2026-03-02T21:49:07;nginx;net_conn;dst=192.168.86.12:28189 proto=udp
2026-03-02T21:49:08;backup-agent;logout;user=user_5415 ip=10.0.221.96
2026-03-02T21:49:09;python3;exec;cmd=/usr/bin/ls pid=17909
2026-03-02T21:49:10;cron;logout;user=user_9606 ip=10.0.17.24
2026-03-02T21:49:11;systemd;net_conn;dst=192.168.53.13:53503 proto=tcp
2026-03-02T21:49:13;nginx;net_conn;dst=192.168.144.236:14885 proto=udp
2026-03-02T21:49:14;python3;login;user=user_3349 ip=10.0.181.22
2026-03-02T21:49:15;systemd;exec;cmd=/usr/bin/ls pid=41327
2026-03-02T21:49:16;systemd;logout;user=user_3033 ip=10.0.14.51
2026-03-02T21:49:19;bash;net_conn;dst=192.168.254.26:5331 proto=udp
2026-03-02T21:49:20;bash;exec;cmd=/usr/bin/python3 pid=7810
2026-03-02T21:49:22;python3;exec;cmd=/usr/bin/ps pid=25811
2026-03-02T21:49:23;sshd;login;user=user_5168 ip=10.0.246.243
2026-03-02T21:49:26;systemd;login;user=user_6482 ip=10.0.49.171
2026-03-02T21:49:29;bash;exec;cmd=/usr/bin/ps pid=52196
2026-03-02T21:49:31;backup-agent;login;user=user_8488 ip=10.0.36.214
2026-03-02T21:49:32;postgres;login;user=user_3722 ip=10.0.1.75
2026-03-02T21:49:33;postgres;net_conn;dst=192.168.73.186:13621 proto=udp
2026-03-02T21:49:34;nginx;exec;cmd=/usr/bin/rsync pid=42400
2026-03-02T21:49:36;cron;file_write;path=/var/log/auth.log pid=6275
2026-03-02T21:49:39;sshd;net_conn;dst=192.168.73.37:60065 proto=tcp
2026-03-02T21:49:41;sshd;file_write;path=/home/user/report.txt pid=57943
2026-03-02T21:49:42;bash;login;user=user_0162 ip=10.0.31.211
2026-03-02T21:49:44;python3;login;user=user_9170 ip=10.0.26.192
2026-03-02T21:49:46;systemd;login;user=user_4699 ip=10.0.9.45
2026-03-02T21:49:48;backup-agent;exec;cmd=/usr/bin/rsync pid=26682
2026-03-02T21:49:50;systemd;file_read;path=/tmp/cache.db pid=30318
2026-03-02T21:49:51;backup-agent;file_write;path=/etc/hosts pid=39575
2026-03-02T21:49:52;sshd;exec;cmd=/usr/sbin/logrotate pid=4607
2026-03-02T21:49:55;nginx;file_read;path=/opt/app/config.yml pid=29799
2026-03-02T21:49:58;cron;file_write;path=/var/log/syslog pid=16286
2026-03-02T21:49:59;python3;file_read;path=/opt/app/config.yml pid=50890
2026-03-02T21:50:00;sshd;exec;cmd=/usr/bin/top pid=52755
2026-03-02T21:50:02;postgres;net_conn;dst=192.168.247.130:39861 proto=udp
2026-03-02T21:50:03;backup-agent;net_conn;dst=192.168.51.22:25889 proto=udp
2026-03-02T21:50:06;bash;exec;cmd=/usr/bin/ls pid=36201
2026-03-02T21:50:07;nginx;net_conn;dst=192.168.211.70:18352 proto=tcp
2026-03-02T21:50:10;postgres;file_read;path=/var/log/auth.log pid=32040
2026-03-02T21:50:12;nginx;exec;cmd=/usr/bin/ls pid=14637
2026-03-02T21:50:15;sshd;exec;cmd=/usr/bin/rsync pid=22686
2026-03-02T21:50:16;nginx;logout;user=user_5449 ip=10.0.0.237
2026-03-02T21:50:17;cron;net_conn;dst=192.168.96.108:51773 proto=tcp
2026-03-02T21:50:20;backup-agent;logout;user=user_8686 ip=10.0.127.83
2026-03-02T21:50:22;systemd;file_read;path=/tmp/cache.db pid=1778
2026-03-02T21:50:23;nginx;login;user=user_5028 ip=10.0.126.6
2026-03-02T21:50:25;bash;exec;cmd=/usr/bin/ps pid=60029
2026-03-02T21:50:28;cron;logout;user=user_2348 ip=10.0.103.93
2026-03-02T21:50:31;sshd;login;user=user_9124 ip=10.0.207.204
2026-03-02T21:50:32;nginx;login;user=user_5460 ip=10.0.89.142
2026-03-02T21:50:34;sshd;file_write;path=/tmp/cache.db pid=30214
2026-03-02T21:50:35;sshd;logout;user=user_6523 ip=10.0.57.49
2026-03-02T21:50:38;python3;login;user=user_8440 ip=10.0.87.193
2026-03-02T21:50:41;backup-agent;exec;cmd=/usr/bin/rsync pid=44134
2026-03-02T21:50:42;systemd;exec;cmd=/usr/bin/ps pid=16633
2026-03-02T21:50:44;python3;exec;cmd=/usr/bin/top pid=46461
2026-03-02T21:50:45;sshd;file_read;path=/var/log/auth.log pid=33215
2026-03-02T21:50:48;backup-agent;net_conn;dst=192.168.176.248:12059 proto=udp
2026-03-02T21:50:49;bash;net_conn;dst=192.168.102.39:3964 proto=tcp
2026-03-02T21:50:51;postgres;exec;cmd=/usr/bin/ps pid=64547
2026-03-02T21:50:52;bash;file_read;path=/etc/hosts pid=27153
2026-03-02T21:50:53;python3;file_write;path=/var/log/auth.log pid=39094
2026-03-02T21:50:55;nginx;net_conn;dst=192.168.105.255:57936 proto=tcp
2026-03-02T21:50:56;nginx;file_write;path=/tmp/cache.db pid=29033
2026-03-02T21:50:57;systemd;file_read;path=/tmp/cache.db pid=64161
2026-03-02T21:51:00;postgres;exec;cmd=/usr/sbin/logrotate pid=23627
2026-03-02T21:51:02;nginx;logout;user=user_6585 ip=10.0.246.248
2026-03-02T21:51:05;systemd;file_read;path=/home/user/report.txt pid=54821
2026-03-02T21:51:06;backup-agent;exec;cmd=/usr/bin/ls pid=42743
2026-03-02T21:51:09;python3;net_conn;dst=192.168.108.171:35263 proto=udp
2026-03-02T21:51:10;cron;file_write;path=/var/log/auth.log pid=16657
2026-03-02T21:51:13;systemd;net_conn;dst=192.168.246.222:19484 proto=udp
2026-03-02T21:51:15;sshd;net_conn;dst=192.168.61.13:50376 proto=tcp
2026-03-02T21:51:16;bash;login;user=user_5301 ip=10.0.47.224
2026-03-02T21:51:19;backup-agent;exec;cmd=/usr/bin/top pid=49894
2026-03-02T21:51:22;sshd;file_read;path=/tmp/cache.db pid=16800
2026-03-02T21:51:25;python3;file_read;path=/tmp/cache.db pid=45406
2026-03-02T21:51:26;systemd;exec;cmd=/usr/bin/ls pid=31015
2026-03-02T21:51:28;postgres;exec;cmd=/usr/sbin/logrotate pid=29780
2026-03-02T21:51:31;nginx;net_conn;dst=192.168.78.172:58520 proto=udp
2026-03-02T21:51:33;nginx;exec;cmd=/usr/sbin/logrotate pid=9135
2026-03-02T21:51:35;postgres;login;user=user_3056 ip=10.0.4.208
2026-03-02T21:51:38;bash;file_write;path=/opt/app/config.yml pid=23713
2026-03-02T21:51:41;python3;file_read;path=/home/user/report.txt pid=30885
2026-03-02T21:51:43;nginx;file_write;path=/var/log/auth.log pid=45172
2026-03-02T21:51:45;nginx;file_write;path=/tmp/cache.db pid=19434
2026-03-02T21:51:46;cron;exec;cmd=/usr/bin/ls pid=54546
2026-03-02T21:51:47;bash;file_read;path=/etc/hosts pid=29828
2026-03-02T21:51:49;python3;login;user=user_2452 ip=10.0.107.230
2026-03-02T21:51:51;backup-agent;file_read;path=/var/log/auth.log pid=22826
2026-03-02T21:51:54;nginx;logout;user=user_0607 ip=10.0.195.30
2026-03-02T21:51:57;nginx;exec;cmd=/usr/bin/python3 pid=21610
2026-03-02T21:52:00;systemd;net_conn;dst=192.168.97.14:27384 proto=tcp
2026-03-02T21:52:02;python3;exec;cmd=/usr/bin/ls pid=58717
2026-03-02T21:52:05;python3;file_read;path=/home/user/report.txt pid=9374
2026-03-02T21:52:08;systemd;login;user=user_2417 ip=10.0.186.179
2026-03-02T21:52:10;sshd;exec;cmd=/usr/bin/rsync pid=21825
2026-03-02T21:52:13;python3;exec;cmd=/usr/bin/ls pid=32522
2026-03-02T21:52:15;python3;logout;user=user_9072 ip=10.0.171.45
2026-03-02T21:52:17;bash;file_read;path=/etc/hosts pid=57456
2026-03-02T21:52:19;python3;exec;cmd=/usr/sbin/logrotate pid=29053
2026-03-02T21:52:22;cron;net_conn;dst=192.168.126.172:65519 proto=udp
2026-03-02T21:52:24;backup-agent;file_write;path=/etc/hosts pid=23489
2026-03-02T21:52:26;sshd;logout;user=user_1954 ip=10.0.208.87
2026-03-02T21:52:29;python3;net_conn;dst=192.168.50.95:35619 proto=udp
2026-03-02T21:52:30;cron;login;user=user_3220 ip=10.0.78.118
2026-03-02T21:52:32;systemd;logout;user=user_2556 ip=10.0.62.239
2026-03-02T21:52:33;bash;file_read;path=/tmp/cache.db pid=3869
2026-03-02T21:52:34;backup-agent;logout;user=user_7463 ip=10.0.18.171
2026-03-02T21:52:37;python3;file_write;path=/tmp/cache.db pid=6166
2026-03-02T21:52:38;systemd;net_conn;dst=192.168.196.12:35559 proto=udp
2026-03-02T21:52:40;systemd;net_conn;dst=192.168.140.79:40709 proto=udp
2026-03-02T21:52:41;python3;file_read;path=/opt/app/config.yml pid=56939
2026-03-02T21:52:42;backup-agent;exec;cmd=/usr/bin/top pid=39665
2026-03-02T21:52:44;cron;exec;cmd=/usr/bin/ps pid=30164
2026-03-02T21:52:45;cron;file_write;path=/tmp/cache.db pid=48609
2026-03-02T21:52:47;sshd;file_write;path=/var/log/auth.log pid=57997
2026-03-02T21:52:48;nginx;net_conn;dst=192.168.236.19:37898 proto=udp
2026-03-02T21:52:50;nginx;file_write;path=/opt/app/config.yml pid=31125
2026-03-02T21:52:51;cron;file_read;path=/opt/app/config.yml pid=52335
2026-03-02T21:52:53;sshd;file_write;path=/opt/app/config.yml pid=53150
2026-03-02T21:52:56;python3;file_write;path=/home/user/report.txt pid=26502
2026-03-02T21:52:59;nginx;file_write;path=/var/log/auth.log pid=37139
2026-03-02T21:53:02;bash;exec;cmd=/usr/bin/rsync pid=39500
2026-03-02T21:53:03;nginx;file_write;path=/opt/app/config.yml pid=57955
2026-03-02T21:53:05;cron;file_write;path=/var/log/auth.log pid=7482
2026-03-02T21:53:07;backup-agent;priv_esc;target=root method=su
2026-03-02T21:53:08;backup-agent;file_read;path=/etc/hosts pid=16010
2026-03-02T21:53:09;cron;login;user=user_5403 ip=10.0.184.166
2026-03-02T21:53:12;bash;file_read;path=/var/log/auth.log pid=45681
2026-03-02T21:53:13;backup-agent;file_read;path=/opt/app/config.yml pid=20526
2026-03-02T21:53:14;backup-agent;exec;cmd=/usr/bin/ls pid=34848
2026-03-02T21:53:15;sshd;file_write;path=/var/log/auth.log pid=52748
2026-03-02T21:53:16;bash;exec;cmd=/usr/bin/ls pid=21246
2026-03-02T21:53:18;nginx;net_conn;dst=192.168.154.91:43125 proto=tcp
2026-03-02T21:53:20;python3;exec;cmd=/usr/bin/ps pid=15355
2026-03-02T21:53:23;systemd;net_conn;dst=192.168.200.154:44313 proto=tcp
2026-03-02T21:53:25;cron;logout;user=user_3351 ip=10.0.192.143
2026-03-02T21:53:28;postgres;priv_esc;target=root method=sudo
2026-03-02T21:53:30;nginx;file_write;path=/home/user/report.txt pid=42272
2026-03-02T21:53:32;sshd;file_write;path=/var/log/syslog pid=16957
2026-03-02T21:53:34;bash;net_conn;dst=192.168.37.108:21369 proto=tcp
2026-03-02T21:53:36;systemd;exec;cmd=/usr/bin/ps pid=6216
2026-03-02T21:53:38;bash;login;user=user_4874 ip=10.0.111.223
2026-03-02T21:53:39;systemd;net_conn;dst=192.168.144.253:26691 proto=tcp
2026-03-02T21:53:41;python3;net_conn;dst=192.168.21.89:35179 proto=tcp
2026-03-02T21:53:44;postgres;file_read;path=/var/log/auth.log pid=26604
2026-03-02T21:53:45;python3;net_conn;dst=192.168.217.203:44614 proto=udp
2026-03-02T21:53:47;postgres;net_conn;dst=192.168.40.13:44778 proto=udp
2026-03-02T21:53:50;backup-agent;net_conn;dst=192.168.114.200:22513 proto=tcp
2026-03-02T21:53:52;systemd;logout;user=user_7068 ip=10.0.248.253
2026-03-02T21:53:54;postgres;logout;user=user_0848 ip=10.0.15.18
2026-03-02T21:53:57;sshd;file_write;path=/var/log/auth.log pid=32264
2026-03-02T21:53:59;sshd;logout;user=user_3253 ip=10.0.142.99
2026-03-02T21:54:01;python3;exec;cmd=/usr/bin/python3 pid=56869
2026-03-02T21:54:02;sshd;file_write;path=/etc/hosts pid=54672
2026-03-02T21:54:04;backup-agent;exec;cmd=/usr/bin/top pid=23109
2026-03-02T21:54:06;bash;login;user=user_1579 ip=10.0.103.210
2026-03-02T21:54:09;postgres;exec;cmd=/usr/bin/ps pid=58985
2026-03-02T21:54:11;python3;login;user=user_0605 ip=10.0.184.187
2026-03-02T21:54:12;systemd;file_write;path=/home/user/report.txt pid=50256
2026-03-02T21:54:13;systemd;exec;cmd=/usr/bin/python3 pid=43927
2026-03-02T21:54:14;python3;exec;cmd=/usr/bin/top pid=64940
2026-03-02T21:54:17;bash;exec;cmd=/usr/bin/ls pid=58293
2026-03-02T21:54:19;cron;exec;cmd=/usr/bin/top pid=25552
2026-03-02T21:54:22;bash;file_write;path=/var/log/auth.log pid=18837
2026-03-02T21:54:25;backup-agent;login;user=user_8075 ip=10.0.246.185
2026-03-02T21:54:28;nginx;file_read;path=/var/log/auth.log pid=1574
2026-03-02T21:54:30;cron;file_write;path=/opt/app/config.yml pid=55199
2026-03-02T21:54:32;python3;file_write;path=/home/user/report.txt pid=47980
2026-03-02T21:54:34;nginx;exec;cmd=/usr/bin/rsync pid=1885
2026-03-02T21:54:37;cron;net_conn;dst=192.168.61.9:57970 proto=udp
2026-03-02T21:54:38;bash;exec;cmd=/usr/bin/rsync pid=22732
2026-03-02T21:54:39;backup-agent;net_conn;dst=192.168.99.53:43668 proto=udp
2026-03-02T21:54:42;python3;net_conn;dst=192.168.134.183:29731 proto=udp
2026-03-02T21:54:43;sshd;login;user=user_5975 ip=10.0.183.19
2026-03-02T21:54:44;cron;exec;cmd=/usr/bin/rsync pid=12738
2026-03-02T21:54:45;sshd;logout;user=user_4020 ip=10.0.85.14
2026-03-02T21:54:46;backup-agent;login;user=user_5179 ip=10.0.79.212
2026-03-02T21:54:49;python3;file_read;path=/var/log/auth.log pid=48932
2026-03-02T21:54:50;bash;file_write;path=/home/user/report.txt pid=35541
2026-03-02T21:54:51;postgres;file_write;path=/home/user/report.txt pid=2925
2026-03-02T21:54:52;python3;login;user=user_0923 ip=10.0.196.121
2026-03-02T21:54:55;systemd;logout;user=user_5737 ip=10.0.8.69
2026-03-02T21:54:56;cron;net_conn;dst=192.168.156.242:15894 proto=tcp
2026-03-02T21:54:57;bash;login;user=user_4515 ip=10.0.208.37
2026-03-02T21:54:58;cron;file_read;path=/var/log/auth.log pid=28070
2026-03-02T21:54:59;backup-agent;file_write;path=/var/log/syslog pid=22078
2026-03-02T21:55:02;backup-agent;exec;cmd=/usr/bin/top pid=59756
